Ticker,Data_Points,Avg_RET,Avg_RET_Pct,Avg_Score,Correlation,Date_Start,Date_End,RET_StdDev,Score_StdDev,Min_RET,Max_RET,Min_Score,Max_Score
HUBS,79,0.015476860759493671,1.5476860759493671,0.4162025316455696,0.16521800397136416,2020-03-23,2021-06-29,0.058382281010096744,0.3201534239474934,-0.082944,0.163609,-0.5,0.8
IGMS,53,0.002395,0.23949999999999988,0.3150943396226415,-0.182703359,2020-01-07,2021-06-03,0.073425265,0.2262709628325962,-0.115652,0.265904,-0.14,0.74
IMVT,111,-0.017689784,-1.768978378,-0.194864865,0.075159769,2020-02-10,2021-06-28,0.092665249,0.41560441170303647,-0.420785,0.231399,-0.7,0.73
INMD,57,0.008637491,0.8637491228070177,0.4878947368421053,0.24212093897052608,2020-05-06,2021-06-16,0.038122477,0.2388344977033952,-0.100424,0.13345,-0.2,0.78
INVA,38,0.004401526,0.44015263157894735,0.39894736842105255,0.1011563379601054,2020-03-30,2021-06-10,0.023872772008947364,0.24250705728024796,-0.053725,0.083808,0.03,0.74
IRIX,24,0.003907917,0.3907916666666667,0.18958333333333333,0.22646741801825068,2020-01-13,2021-05-11,0.055698127,0.2345111319628404,-0.101087,0.136905,-0.04,0.72
JCI,95,0.003661726,0.3661726315789473,0.4533684210526316,0.040035915,2020-02-10,2021-06-30,0.015908140692299722,0.2737043385655552,-0.054726,0.041509,-0.53,0.79
JHG,77,0.002327623,0.2327623376623377,0.33298701298701305,-0.000274437,2020-09-30,2021-06-30,0.018819240478436843,0.27905415874580475,-0.053392,0.043786,-0.55,0.75
JJSF,65,0.002486569,0.2486569230769231,0.17876923076923076,0.21663420888827972,2020-01-16,2021-06-22,0.033385369,0.3684745059545661,-0.134405,0.144497,-0.72,0.76
LOPE,92,-0.003006739,-0.300673913,-0.142391304,0.19407893252108754,2020-01-14,2021-05-14,0.032196686,0.43493429986410587,-0.160322,0.090319,-0.81,0.76
